delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.05;0.9;0.01;0.3;139;60;60;2;13;-1.0;{Pending vendor=0.018691588785046728, Mail to Customer=0.018691588785046728, Status Change=0.16822429906542055, External Vendor Assignment=0.018691588785046728, Update from customer=0.009345794392523364, Reopen=0.009345794392523364, Quality Indicator=0.028037383177570093, Communication with customer=0.028037383177570093, Quality Indicator Fixed=0.06542056074766354, Assignment=0.4485981308411215, External update=0.04672897196261682, Description Update=0.028037383177570093, Closed=0.018691588785046728, Communication with vendor=0.04672897196261682, Resolved=0.018691588785046728, Operator Update=0.009345794392523364, Quality Indicator Set=0.018691588785046728};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;128;68;65;3;11;-1.0;{Assignment=0.49122807017543857, Mail to Customer=0.03508771929824561, Status Change=0.07017543859649122, External Vendor Assignment=0.017543859649122806, Resolved=0.017543859649122806, Update from customer=0.10526315789473684, Quality Indicator Set=0.03508771929824561, Quality Indicator=0.07017543859649122, Reassignment=0.017543859649122806, Quality Indicator Fixed=0.12280701754385964, Communication with customer=0.017543859649122806};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;419;69;67;1;3;-1.0;{Pending vendor=0.010869565217391304, Mail to Customer=0.005434782608695652, Status Change=0.1956521739130435, Problem Workaround=0.005434782608695652, External Vendor Assignment=0.016304347826086956, Service Change=0.005434782608695652, Update from customer=0.04891304347826087, Update=0.005434782608695652, Quality Indicator=0.005434782608695652, Reopen=0.016304347826086956, Impact Change=0.005434782608695652, Quality Indicator Fixed=0.04891304347826087, Communication with customer=0.03260869565217391, Urgency Change=0.010869565217391304, Open=0.016304347826086956, Assignment=0.5108695652173914, Description Update=0.016304347826086956, Notify By Change=0.005434782608695652, Closed=0.02717391304347826, Affected CI Change=0.005434782608695652, Incident reproduction=0.005434782608695652};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;466;67;64;0;7;-1.0;{Mail to Customer=0.045871559633027525, Status Change=0.11009174311926606, Analysis/Research=0.01834862385321101, Caused By CI=0.009174311926605505, External Vendor Assignment=0.045871559633027525, Update from customer=0.03669724770642202, Quality Indicator=0.01834862385321101, Impact Change=0.009174311926605505, Quality Indicator Fixed=0.08256880733944955, Communication with customer=0.009174311926605505, Urgency Change=0.009174311926605505, Open=0.01834862385321101, Assignment=0.47706422018348627, Description Update=0.01834862385321101, External update=0.01834862385321101, Closed=0.027522935779816515, Communication with vendor=0.027522935779816515, Quality Indicator Set=0.01834862385321101};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;242;69;67;6;5;-1.0;{Pending vendor=0.02040816326530612, Status Change=0.17687074829931973, External Vendor Assignment=0.006802721088435374, Update from customer=0.034013605442176874, Quality Indicator=0.02040816326530612, Reopen=0.04081632653061224, Impact Change=0.034013605442176874, Quality Indicator Fixed=0.04081632653061224, Communication with customer=0.034013605442176874, Urgency Change=0.027210884353741496, Assignment=0.4489795918367347, Description Update=0.013605442176870748, Notify By Change=0.006802721088435374, Vendor Reference=0.006802721088435374, Closed=0.06802721088435375, Communication with vendor=0.006802721088435374, Resolved=0.006802721088435374, Quality Indicator Set=0.006802721088435374};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;342;68;66;1;13;-1.0;{Pending vendor=0.03614457831325301, Mail to Customer=0.060240963855421686, Status Change=0.0963855421686747, External Vendor Assignment=0.024096385542168676, Update from customer=0.024096385542168676, Reassignment=0.012048192771084338, Quality Indicator=0.024096385542168676, Reopen=0.024096385542168676, Impact Change=0.012048192771084338, Quality Indicator Fixed=0.04819277108433735, Communication with customer=0.060240963855421686, Urgency Change=0.012048192771084338, Assignment=0.3373493975903614, Description Update=0.060240963855421686, Vendor Reference=0.012048192771084338, Closed=0.07228915662650602, Resolved=0.03614457831325301, Quality Indicator Set=0.024096385542168676, OO Response=0.012048192771084338, Operator Update=0.012048192771084338};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;356;68;67;0;13;-1.0;{Pending vendor=0.02857142857142857, Mail to Customer=0.08571428571428572, Status Change=0.11428571428571428, Caused By CI=0.02857142857142857, External Vendor Assignment=0.0380952380952381, Update from customer=0.06666666666666667, Reassignment=0.009523809523809525, Quality Indicator=0.01904761904761905, Reopen=0.01904761904761905, Quality Indicator Fixed=0.047619047619047616, Communication with customer=0.009523809523809525, Assignment=0.4095238095238095, Description Update=0.01904761904761905, Closed=0.0761904761904762, Communication with vendor=0.009523809523809525, Quality Indicator Set=0.01904761904761905};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;303;69;63;2;9;-1.0;{Pending vendor=0.02, Mail to Customer=0.04, Status Change=0.15, Analysis/Research=0.01, Caused By CI=0.01, External Vendor Assignment=0.03, Update from customer=0.03, Reopen=0.02, Reassignment=0.01, Quality Indicator=0.02, Impact Change=0.01, Quality Indicator Fixed=0.03, Urgency Change=0.01, Communication with customer=0.03, Assignment=0.46, External update=0.02, Description Update=0.03, Closed=0.04, Communication with vendor=0.02, Resolved=0.01};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;389;69;69;4;12;-1.0;{Pending vendor=0.03278688524590164, Mail to Customer=0.04918032786885246, Status Change=0.1557377049180328, External Vendor Assignment=0.03278688524590164, Update from customer=0.03278688524590164, Reopen=0.01639344262295082, Quality Indicator=0.040983606557377046, Quality Indicator Fixed=0.07377049180327869, Communication with customer=0.02459016393442623, Assignment=0.4262295081967213, Description Update=0.02459016393442623, Notify By Change=0.00819672131147541, Closed=0.02459016393442623, Communication with vendor=0.01639344262295082, Quality Indicator Set=0.03278688524590164, OO Response=0.00819672131147541};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;333;69;69;8;5;-1.0;{Pending vendor=0.007692307692307693, Mail to Customer=0.023076923076923078, Status Change=0.16923076923076924, Analysis/Research=0.007692307692307693, Caused By CI=0.007692307692307693, External Vendor Assignment=0.038461538461538464, Update from customer=0.023076923076923078, Quality Indicator=0.007692307692307693, Communication with customer=0.05384615384615385, Quality Indicator Fixed=0.046153846153846156, Assignment=0.5153846153846153, Description Update=0.038461538461538464, Notify By Change=0.007692307692307693, External update=0.03076923076923077, Closed=0.007692307692307693, Quality Indicator Set=0.015384615384615385};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;211;69;69;3;15;-1.0;{Pending vendor=0.03496503496503497, Mail to Customer=0.013986013986013986, Status Change=0.21678321678321677, Analysis/Research=0.006993006993006993, External Vendor Assignment=0.013986013986013986, Update from customer=0.013986013986013986, Reopen=0.006993006993006993, Quality Indicator=0.03496503496503497, Quality Indicator Fixed=0.04895104895104895, Communication with customer=0.02097902097902098, Assignment=0.42657342657342656, Description Update=0.027972027972027972, External update=0.03496503496503497, Closed=0.013986013986013986, Communication with vendor=0.04195804195804196, Resolved=0.013986013986013986, Operator Update=0.013986013986013986, Quality Indicator Set=0.013986013986013986};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;50;44;42;3;4;-1.0;{Assignment=0.6, Mail to Customer=0.04, Status Change=0.04, Update from customer=0.04, Quality Indicator=0.04, Quality Indicator Set=0.08, Quality Indicator Fixed=0.16};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;117;44;42;0;1;-1.0;{Pending vendor=0.017241379310344827, Assignment=0.3793103448275862, Mail to Customer=0.017241379310344827, Status Change=0.25862068965517243, Description Update=0.034482758620689655, Closed=0.034482758620689655, Problem Workaround=0.017241379310344827, External Vendor Assignment=0.034482758620689655, Update from customer=0.034482758620689655, Quality Indicator=0.017241379310344827, Reopen=0.034482758620689655, Quality Indicator Fixed=0.1206896551724138};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;82;43;41;0;2;-1.0;{Assignment=0.40816326530612246, Mail to Customer=0.08163265306122448, Status Change=0.16326530612244897, External update=0.04081632653061224, Description Update=0.02040816326530612, External Vendor Assignment=0.061224489795918366, Update from customer=0.02040816326530612, Quality Indicator Set=0.04081632653061224, Quality Indicator=0.04081632653061224, Quality Indicator Fixed=0.10204081632653061, Communication with customer=0.02040816326530612};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;61;43;42;3;3;-1.0;{Assignment=0.48936170212765956, Pending vendor=0.02127659574468085, Status Change=0.14893617021276595, Description Update=0.02127659574468085, Closed=0.02127659574468085, Resolved=0.02127659574468085, Update from customer=0.06382978723404255, Quality Indicator=0.0425531914893617, Quality Indicator Set=0.02127659574468085, Quality Indicator Fixed=0.0851063829787234, Communication with customer=0.06382978723404255};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;77;43;43;2;6;-1.0;{Pending vendor=0.024390243902439025, Mail to Customer=0.024390243902439025, Status Change=0.12195121951219512, Update from customer=0.04878048780487805, Reassignment=0.024390243902439025, Quality Indicator=0.024390243902439025, Quality Indicator Fixed=0.024390243902439025, Communication with customer=0.04878048780487805, Assignment=0.43902439024390244, Description Update=0.07317073170731707, Resolved=0.04878048780487805, Quality Indicator Set=0.04878048780487805, OO Response=0.024390243902439025, Operator Update=0.024390243902439025};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;126;43;43;0;8;-1.0;{Pending vendor=0.022222222222222223, Assignment=0.4, Mail to Customer=0.13333333333333333, Status Change=0.1111111111111111, Closed=0.08888888888888889, External Vendor Assignment=0.044444444444444446, Update from customer=0.06666666666666667, Quality Indicator=0.022222222222222223, Reassignment=0.022222222222222223, Quality Indicator Set=0.044444444444444446, Communication with customer=0.022222222222222223, Quality Indicator Fixed=0.022222222222222223};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;156;43;42;0;3;-1.0;{Mail to Customer=0.03508771929824561, Status Change=0.14035087719298245, Analysis/Research=0.017543859649122806, Caused By CI=0.017543859649122806, Update from customer=0.03508771929824561, Reopen=0.03508771929824561, Reassignment=0.017543859649122806, Quality Indicator=0.017543859649122806, Impact Change=0.017543859649122806, Quality Indicator Fixed=0.05263157894736842, Urgency Change=0.017543859649122806, Communication with customer=0.017543859649122806, Assignment=0.47368421052631576, External update=0.03508771929824561, Description Update=0.017543859649122806, Closed=0.05263157894736842};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;194;44;44;0;4;-1.0;{Pending vendor=0.046875, Assignment=0.4375, Mail to Customer=0.0625, Status Change=0.140625, Closed=0.03125, External Vendor Assignment=0.03125, Reopen=0.015625, Quality Indicator=0.046875, Quality Indicator Set=0.03125, OO Response=0.015625, Quality Indicator Fixed=0.109375, Communication with customer=0.03125};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;119;44;44;3;3;-1.0;{Assignment=0.5757575757575758, External update=0.030303030303030304, Status Change=0.13636363636363635, Notify By Change=0.015151515151515152, Description Update=0.045454545454545456, Analysis/Research=0.015151515151515152, External Vendor Assignment=0.030303030303030304, Update from customer=0.045454545454545456, Communication with customer=0.06060606060606061, Quality Indicator Fixed=0.045454545454545456};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;81;44;44;1;7;-1.0;{Pending vendor=0.03508771929824561, Mail to Customer=0.017543859649122806, Status Change=0.15789473684210525, External Vendor Assignment=0.017543859649122806, Update from customer=0.017543859649122806, Reopen=0.017543859649122806, Quality Indicator=0.017543859649122806, Communication with customer=0.03508771929824561, Quality Indicator Fixed=0.05263157894736842, Assignment=0.38596491228070173, Description Update=0.017543859649122806, External update=0.08771929824561403, Closed=0.03508771929824561, Communication with vendor=0.05263157894736842, Resolved=0.017543859649122806, Operator Update=0.017543859649122806, Quality Indicator Set=0.017543859649122806};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;31;32;32;2;1;-1.0;{Assignment=0.47368421052631576, Mail to Customer=0.05263157894736842, Status Change=0.05263157894736842, Update from customer=0.05263157894736842, Quality Indicator Set=0.10526315789473684, Quality Indicator=0.05263157894736842, Quality Indicator Fixed=0.21052631578947367};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;45;33;32;0;1;-1.0;{Assignment=0.3888888888888889, Pending vendor=0.027777777777777776, Mail to Customer=0.027777777777777776, Status Change=0.19444444444444445, Description Update=0.05555555555555555, Closed=0.027777777777777776, External Vendor Assignment=0.027777777777777776, Update from customer=0.05555555555555555, Quality Indicator=0.027777777777777776, Reopen=0.027777777777777776, Quality Indicator Fixed=0.1388888888888889};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;63;34;33;0;0;-1.0;{Assignment=0.35294117647058826, Mail to Customer=0.11764705882352941, External update=0.058823529411764705, Status Change=0.17647058823529413, Analysis/Research=0.029411764705882353, External Vendor Assignment=0.058823529411764705, Quality Indicator Set=0.058823529411764705, Quality Indicator Fixed=0.11764705882352941, Communication with customer=0.029411764705882353};NONALIGNING_KNOWN;{}
